CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,757.165100,50,857,0,4.63
AREA,785.792542,50,1059,0,3.62
AREA,771.081177,50,1174,1,4.63
AREA,775.664734,50,1748,0,3.62
AREA,800.788696,50,906,0,4.22
AREA,772.602356,50,797,0,3.63
AREA,794.432617,50,849,0,4.01
AREA,751.229065,50,1370,1,3.79
AREA,755.768127,50,1059,0,4.18
AREA,766.007019,50,798,0,4.02
AREA,784.335571,50,878,0,4.49
AREA,747.573486,50,749,0,4.02
AREA,753.376953,50,801,0,3.34
AREA,779.570190,50,865,0,4.19
AREA,773.976074,50,785,0,3.73
