CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,703.173645,10,1052,0,5.87
AREA,680.617981,10,1045,0,6.17
AREA,552.930786,10,897,0,5.97
AREA,716.573975,10,756,0,5.05
AREA,758.678711,10,845,0,4.79
AREA,683.830627,10,751,0,4.75
AREA,838.910461,10,615,0,6.01
AREA,829.598816,10,618,0,6.17
AREA,771.021606,10,730,0,6.31
AREA,737.282471,10,1136,0,6.34
AREA,756.416382,10,745,0,5.74
AREA,646.264893,10,723,0,5.57
AREA,740.073242,10,827,0,7.16
AREA,656.849182,10,897,0,4.34
AREA,698.220032,10,698,0,6.05
