CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,729.842041,30,1090,0,3.15
STANDARD,747.352356,30,1723,1,4.69
STANDARD,783.875061,30,1060,0,4.21
STANDARD,746.011841,30,997,0,4.26
STANDARD,738.158081,30,1197,0,4.04
STANDARD,743.465454,30,922,0,3.23
STANDARD,748.225830,30,893,0,3.58
STANDARD,766.979736,30,1013,0,5.21
STANDARD,782.146423,30,873,0,2.94
STANDARD,718.164734,30,690,0,2.71
STANDARD,741.372131,30,1139,0,5.50
STANDARD,762.501648,30,793,0,4.01
STANDARD,718.857971,30,943,0,4.45
STANDARD,758.368530,30,1011,0,5.55
STANDARD,769.128967,30,1161,0,3.93
