CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,790.799377,10,899,0,4.69
BUBBLE,748.710449,10,769,0,5.55
BUBBLE,731.269287,10,994,1,4.64
BUBBLE,732.259033,10,1121,0,7.39
BUBBLE,734.331299,10,1187,0,7.40
BUBBLE,752.666870,10,670,0,3.52
BUBBLE,762.856201,10,821,0,6.74
BUBBLE,744.446228,10,1018,0,6.63
BUBBLE,730.516296,10,1002,0,6.49
BUBBLE,764.302063,10,922,0,3.04
BUBBLE,733.206970,10,918,0,6.54
BUBBLE,751.448975,10,539,0,4.92
BUBBLE,753.109741,10,868,0,5.64
BUBBLE,759.480774,10,821,0,6.12
BUBBLE,688.863342,10,1416,0,6.02
