CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,744.147644,10,1740,2,5.66
BUBBLE,769.956909,10,521,0,6.32
BUBBLE,706.516296,10,938,0,6.50
BUBBLE,777.716980,10,636,0,5.82
BUBBLE,723.828430,10,667,0,3.96
BUBBLE,725.078003,10,520,0,5.39
BUBBLE,648.075806,10,917,1,5.49
BUBBLE,754.018738,10,521,0,5.58
BUBBLE,579.183228,10,785,0,6.90
BUBBLE,752.761108,10,634,0,5.83
BUBBLE,765.681946,10,635,0,5.67
BUBBLE,688.106079,10,626,0,6.19
BUBBLE,716.140991,10,619,0,3.67
BUBBLE,836.917664,10,565,0,5.41
BUBBLE,768.450500,10,550,0,5.14
