CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,772.941772,50,552,0,0.80
BUBBLE,759.862610,50,937,1,3.13
BUBBLE,755.754700,50,696,0,3.73
BUBBLE,783.682495,50,704,0,2.50
BUBBLE,752.280945,50,842,0,4.42
BUBBLE,761.153198,50,722,0,3.70
BUBBLE,764.061401,50,745,0,3.83
BUBBLE,786.605713,50,1362,1,3.99
BUBBLE,775.976196,50,885,0,3.62
BUBBLE,776.463745,50,1019,0,4.38
BUBBLE,776.174500,50,924,0,4.94
BUBBLE,744.205200,50,1024,0,5.08
BUBBLE,753.956238,50,770,0,3.54
BUBBLE,749.631287,50,680,0,4.04
BUBBLE,752.456421,50,778,0,2.69
