CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,734.320984,10,1339,0,5.99
STANDARD,710.273315,10,2582,1,7.37
STANDARD,687.578918,10,2653,1,6.48
STANDARD,722.082031,10,1873,0,5.45
STANDARD,872.190063,10,1186,0,5.73
STANDARD,773.313843,10,1428,0,6.30
STANDARD,630.026978,10,1339,0,5.53
STANDARD,756.101135,10,1100,0,6.29
STANDARD,749.272766,10,1577,0,6.91
STANDARD,687.217407,10,2361,2,5.34
STANDARD,640.760559,10,2107,1,4.49
STANDARD,738.023621,10,1050,0,5.11
STANDARD,896.340149,10,750,0,4.09
STANDARD,708.978149,10,912,0,6.00
STANDARD,726.331848,10,1059,0,5.91
