CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,678.796936,30,2087,0,5.66
STANDARD,744.483154,30,1137,0,3.97
STANDARD,746.541260,30,804,0,4.17
STANDARD,795.957031,30,737,0,3.31
STANDARD,736.588318,30,1077,0,4.46
STANDARD,778.547729,30,1067,0,3.76
STANDARD,775.435364,30,1003,0,5.00
STANDARD,668.506714,30,971,0,4.21
STANDARD,713.656067,30,1821,0,4.49
STANDARD,742.264648,30,1305,0,5.40
STANDARD,821.176453,30,1325,0,5.36
STANDARD,783.277649,30,952,0,4.55
STANDARD,706.472595,30,769,0,4.11
STANDARD,732.936157,30,675,0,1.75
STANDARD,715.917725,30,1008,0,4.51
