CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,675.583679,50,710,1,4.60
BUBBLE,1025.091553,50,1085,1,4.75
BUBBLE,558.298889,50,1199,2,5.00
BUBBLE,730.686523,50,422,0,4.25
BUBBLE,660.708496,50,551,0,3.46
BUBBLE,932.203247,50,674,0,4.40
BUBBLE,905.670105,50,670,0,2.03
BUBBLE,543.455994,50,410,0,3.92
BUBBLE,479.821716,50,522,0,3.80
BUBBLE,857.607300,50,960,1,3.96
BUBBLE,792.697388,50,552,0,4.05
BUBBLE,768.559753,50,620,0,4.43
BUBBLE,763.212708,50,520,0,4.26
BUBBLE,840.511841,50,469,0,4.03
BUBBLE,809.076355,50,685,0,4.40
