CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,805.551758,10,1436,1,5.61
STANDARD,799.417053,10,1386,0,6.00
STANDARD,844.127258,10,1502,0,6.90
STANDARD,820.843018,10,1804,1,5.62
STANDARD,686.363892,10,1785,1,6.08
STANDARD,649.560059,10,1654,0,6.22
STANDARD,651.187927,10,1382,0,6.28
STANDARD,739.075745,10,1529,0,6.55
STANDARD,684.806396,10,1578,0,7.30
STANDARD,661.677734,10,1996,1,6.45
STANDARD,758.406555,10,2093,1,5.98
STANDARD,687.956177,10,1149,0,6.32
STANDARD,827.592529,10,1626,0,6.45
STANDARD,768.831238,10,1297,0,6.93
STANDARD,829.865784,10,1290,0,4.99
