CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,755.560425,30,546,0,3.73
AREA,767.167419,30,974,0,5.14
AREA,762.551636,30,942,0,5.78
AREA,756.880371,30,870,0,4.79
AREA,711.817017,30,1124,0,5.22
AREA,727.704651,30,1306,1,4.91
AREA,746.612061,30,839,0,4.44
AREA,783.470459,30,903,0,3.41
AREA,759.197083,30,999,0,4.08
AREA,757.843445,30,907,0,4.16
AREA,755.531128,30,837,0,4.73
AREA,768.456360,30,856,0,4.53
AREA,755.115051,30,1036,0,4.16
AREA,755.717651,30,718,0,2.55
AREA,761.821228,30,875,0,4.70
