CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,761.105591,30,956,0,5.09
BUBBLE,676.761353,30,546,0,3.11
BUBBLE,792.772217,30,907,1,3.42
BUBBLE,699.174988,30,756,0,5.11
BUBBLE,721.425110,30,923,0,3.21
BUBBLE,776.406189,30,888,0,3.70
BUBBLE,749.752747,30,735,0,3.60
BUBBLE,733.836365,30,788,0,4.27
BUBBLE,813.372742,30,670,0,4.49
BUBBLE,773.082520,30,587,0,2.10
BUBBLE,798.116211,30,741,0,4.57
BUBBLE,705.780762,30,587,0,3.88
BUBBLE,746.506714,30,569,0,4.84
BUBBLE,713.435242,30,634,0,3.00
BUBBLE,716.477722,30,638,0,4.57
