CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,760.364136,10,1018,0,7.29
BUBBLE,735.730957,10,889,0,6.87
BUBBLE,699.073547,10,903,0,5.71
BUBBLE,715.905579,10,837,0,6.90
BUBBLE,787.364319,10,954,0,6.51
BUBBLE,780.704773,10,1203,1,5.63
BUBBLE,740.578247,10,885,0,7.28
BUBBLE,760.113586,10,753,0,6.26
BUBBLE,747.498840,10,1378,1,5.60
BUBBLE,783.385437,10,786,0,5.49
BUBBLE,731.741577,10,785,0,5.23
BUBBLE,750.320862,10,702,0,6.67
BUBBLE,790.348877,10,884,0,6.07
BUBBLE,720.169617,10,887,0,7.03
BUBBLE,772.509521,10,654,0,6.32
