CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,748.870422,30,681,0,3.60
BUBBLE,782.580322,30,990,0,4.88
BUBBLE,729.554749,30,833,0,4.66
BUBBLE,757.419373,30,697,0,2.68
BUBBLE,749.375488,30,884,0,4.39
BUBBLE,757.152344,30,623,0,4.01
BUBBLE,771.328430,30,1757,1,5.33
BUBBLE,763.422852,30,923,0,2.91
BUBBLE,749.828308,30,947,0,4.68
BUBBLE,749.435913,30,836,0,3.42
BUBBLE,741.370483,30,862,0,5.22
BUBBLE,753.651917,30,957,0,5.89
BUBBLE,749.152039,30,1076,0,4.74
BUBBLE,765.128479,30,972,0,5.16
BUBBLE,745.666199,30,917,0,5.06
