CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,776.588562,10,720,0,6.91
BUBBLE,702.054016,10,871,0,6.07
BUBBLE,710.498474,10,733,0,4.61
BUBBLE,645.775085,10,617,0,5.66
BUBBLE,668.889038,10,1331,1,6.29
BUBBLE,810.393127,10,853,0,5.49
BUBBLE,702.269531,10,685,0,5.88
BUBBLE,804.030273,10,601,0,4.57
BUBBLE,775.567627,10,971,0,7.15
BUBBLE,742.055115,10,703,0,5.82
BUBBLE,741.823303,10,743,0,6.89
BUBBLE,800.033508,10,2176,1,6.88
BUBBLE,845.601685,10,860,1,6.74
BUBBLE,733.120361,10,771,0,6.41
BUBBLE,716.765808,10,772,0,5.16
