CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,783.054565,50,910,0,4.37
AREA,798.484680,50,816,0,4.12
AREA,785.116150,50,689,0,4.13
AREA,754.260193,50,808,0,4.10
AREA,758.050415,50,454,0,2.17
AREA,763.729248,50,720,0,3.20
AREA,762.663818,50,1066,1,2.92
AREA,740.302673,50,956,0,4.16
AREA,795.883179,50,922,0,2.81
AREA,753.129211,50,1071,0,5.14
AREA,743.730713,50,1106,0,4.94
AREA,768.084717,50,708,0,2.99
AREA,779.517395,50,871,0,3.78
AREA,726.538574,50,843,0,4.54
AREA,765.078979,50,1052,0,5.06
