CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,747.995483,50,1086,0,4.44
STANDARD,770.101501,50,1073,0,3.93
STANDARD,751.539063,50,977,0,3.60
STANDARD,771.798584,50,969,0,3.64
STANDARD,773.469055,50,1443,0,4.39
STANDARD,774.221985,50,1017,0,4.41
STANDARD,775.041565,50,1240,0,4.29
STANDARD,758.633789,50,886,0,2.04
STANDARD,769.907043,50,1024,0,4.53
STANDARD,776.316956,50,1226,0,4.01
STANDARD,773.174377,50,1510,0,5.06
STANDARD,781.119446,50,1583,0,5.05
STANDARD,769.036072,50,1402,0,4.66
STANDARD,730.984192,50,2375,2,4.35
STANDARD,772.180542,50,1273,0,3.76
