CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,766.061218,50,1168,0,5.14
STANDARD,666.208435,50,1128,0,4.66
STANDARD,886.287720,50,1615,1,3.23
STANDARD,925.802429,50,1122,0,1.66
STANDARD,597.645691,50,1065,0,4.31
STANDARD,435.078674,50,1036,0,3.36
STANDARD,689.967957,50,952,0,2.30
STANDARD,632.363586,50,1157,0,3.80
STANDARD,615.812317,50,876,0,2.97
STANDARD,595.936584,50,798,0,3.96
STANDARD,555.054016,50,1314,1,3.81
STANDARD,814.987976,50,660,0,2.27
STANDARD,499.914490,50,867,0,3.60
STANDARD,888.519531,50,1148,0,4.10
STANDARD,846.680298,50,1248,0,2.90
