CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,763.533875,50,958,0,3.80
BUBBLE,745.133362,50,724,0,2.74
BUBBLE,800.041077,50,580,0,4.34
BUBBLE,762.029419,50,1324,1,3.36
BUBBLE,777.604797,50,1172,0,4.85
BUBBLE,694.129089,50,688,0,4.71
BUBBLE,767.827271,50,628,0,4.08
BUBBLE,741.439819,50,1064,0,4.25
BUBBLE,698.049255,50,742,0,3.79
BUBBLE,799.950745,50,891,0,3.09
BUBBLE,738.312195,50,726,0,3.25
BUBBLE,757.471741,50,831,0,4.39
BUBBLE,751.368347,50,1255,1,4.95
BUBBLE,709.364929,50,625,0,2.96
BUBBLE,774.874573,50,1222,0,4.68
